SITE,CONST,YR,DOY,MP1,MP2,MP5,OSMP1,OSMP2,OSMP5,OSGF,OSMW,OSIOD,S1,S2,S5X
MANI,R,24,115,0.3052,0.2333,0.2566,143.359,153.06,0,221.272,308.439,146.453,42.32935784,43.00332973,
MANI,R,24,116,0.3439,0.2415,0.233,233.884,251.425,0,529.316,359.179,309.446,42.65037683,43.27252379,
MANI,R,24,117,0.2937,0.2227,0,343.776,337.949,0,463.698,453.159,424.234,43.26069212,43.57640875,
MANI,R,24,118,0.3152,0.2337,0,1161.59,1161.59,0,3949.4,548.528,1974.7,42.77467674,43.43586472,
MANI,R,24,119,0.2949,0.2461,0,323.9,308.476,0,588.909,273.718,485.85,42.70074031,43.20659635,
MANI,R,24,120,0.2911,0.2422,0,179.44,174.634,0,257.355,257.355,217.322,42.80083978,43.17379638,
MANI,R,24,121,0.2886,0.2406,0,337.186,310.844,0,497.35,326.131,390.078,42.82134154,43.31542714,
MANI,R,24,122,0.2893,0.2287,0,613.303,697.897,0,879.957,481.881,652.871,42.54917199,43.15645345,
MANI,R,24,123,0.2857,0.2277,0,751.63,676.467,0,1068.11,548.486,676.467,42.44923338,43.0740998,
MANI,R,24,124,0.3384,0.2423,0,753.185,782.154,0,1070.32,462.182,924.364,42.80956457,43.33481318,
MANI,R,24,125,0.2959,0.2278,0.1306,620,620,0,1240,389.02,901.818,43.24805858,43.50281151,
MANI,R,24,126,0.2952,0.2302,0.2066,1646.08,1646.08,0,2469.12,759.731,1975.3,42.81967293,43.47135699,
MANI,R,24,127,0.281,0.2352,0,526.784,526.784,0,812.125,696.107,649.7,42.65483181,43.18493179,
MANI,R,24,128,0.2952,0.2482,0,417.298,392.26,0,516.132,350.232,435.844,42.78634332,43.07478589,
MANI,R,24,129,0.3238,0.2354,0,768.615,624.5,0,1427.43,689.103,999.2,42.87346957,43.31852926,
MANI,R,24,130,0.3075,0.2587,0.2716,360.25,310.369,0,480.333,420.292,380.642,42.50887924,42.9586159,
MANI,R,24,131,0.2977,0.2395,0.2248,641.625,641.625,0,977.714,821.28,933.273,42.42262058,42.92572681,
MANI,R,24,132,0.2987,0.2271,0.1414,1084.21,1084.21,0,1716.67,542.105,1584.62,42.75422977,43.25759973,
MANI,R,24,133,0.323,0.2409,0,546.757,505.75,0,1064.74,697.586,842.917,43.05249509,43.33457034,
MANI,R,24,134,0.3213,0.2409,0.2133,566.029,535.432,0,761.962,507.974,733.741,42.74025882,43.3573295,
MANI,R,24,135,0.2944,0.2314,0.1334,469.756,447.907,0,621.29,326.441,469.756,42.77233794,43.20684026,
MANI,R,24,136,0.2935,0.2567,0,389.74,389.74,0,526.676,573.147,453.186,42.66139207,43.01603123,
MANI,R,24,137,0.3221,0.2296,0.2432,839.391,839.391,0,1206.62,521.784,1135.65,42.74303967,43.28919859,
MANI,R,24,138,0.2987,0.2285,0.3535,634,655.133,0,1091.89,614.188,893.364,42.38886932,43.00297601,
MANI,R,24,139,0.3173,0.2416,0,1195.88,1070,0,1563.85,549.459,1452.14,42.34521698,42.98831732,
MANI,R,24,140,0.2928,0.2194,0,674.533,674.533,0,809.44,632.375,809.44,42.8645157,43.19186797,
MANI,R,24,141,0.2966,0.2339,0.2621,468.341,446.558,0,619.419,400.042,600.062,43.00650183,43.2996095,
MANI,R,24,142,0.2813,0.2216,0,1094.65,1094.65,0,2067.67,465.225,1431.46,42.82647188,43.44969378,
MANI,R,24,143,0.2928,0.239,0,298.883,284.651,0,373.604,338.358,320.232,42.84531725,43.23016575,
MANI,R,24,144,0.2978,0.2469,0,356.255,337.828,0,455.674,376.808,362.852,42.72539849,42.98378447,
MANI,R,24,145,0.2761,0.2223,0.3106,522.079,522.079,0,763.038,793.56,734.778,42.76114602,43.20275595,
MANI,R,24,146,0.2983,0.2327,0,1192.82,1126.56,0,2253.11,724.214,1689.83,42.4381815,43.00494503,
MANI,R,24,147,0.2919,0.246,0,977.429,892.435,0,1368.4,707.793,1368.4,42.37243174,43.00708197,
MANI,R,24,148,0.2904,0.2309,0,1202.12,1021.8,0,2270.67,704.69,1572,42.71945342,43.2133463,
MANI,R,24,149,0.2759,0.2218,0,955.762,912.318,0,1254.44,716.821,1254.44,42.88605034,43.33728957,
MANI,R,24,150,0.2831,0.239,0,1513.85,1513.85,0,3280,756.923,2811.43,42.61952898,43.30965661,
MANI,R,24,151,0.3027,0.2425,0.1959,531.595,491.725,0,678.241,614.656,634.484,42.78110117,43.11299111,
MANI,R,24,152,0.3009,0.2469,0.1991,325.836,301.152,0,473.238,414.083,354.929,42.71022717,43.06623579,
MANI,R,24,153,0.2984,0.2278,0,763.538,640.387,0,1323.47,536.541,1167.76,42.92668826,43.20897739,
MANI,R,24,154,0.2799,0.2328,0,1268.19,1014.55,0,1352.73,780.423,1352.73,42.49369264,43.06629053,
MANI,R,24,155,0.2695,0.2425,0,847.333,782.154,0,1070.32,656,1016.8,42.5567815,43.10493512,
MANI,R,24,156,0.2783,0.2381,0,1464.14,1281.12,0,2928.29,759.185,2928.29,42.81521539,43.20771557,
MANI,R,24,157,0.2829,0.2286,0,1054.32,953.905,0,1821.09,488.585,1821.09,42.88143894,43.42656484,
MANI,R,24,158,0.2976,0.2207,0.1469,1397.43,1397.43,0,2173.78,815.167,2173.78,42.60871303,43.35807655,
MANI,R,24,159,0.2867,0.2348,0,446.955,371.057,0,702.357,351.179,468.238,42.71184872,43.02809434,
MANI,R,24,160,0.2828,0.2281,0.2329,490.75,400.612,0,1090.56,392.6,633.226,42.99015438,43.32870531,
MANI,R,24,161,0.2945,0.2339,0.2286,835.417,742.593,0,2227.78,607.576,1055.26,42.80142072,43.17336824,
MANI,R,24,162,0.293,0.2356,0.1248,509.55,536.368,0,702.828,566.167,702.828,42.57071286,43.16468338,
MANI,R,24,163,0.2936,0.2429,0.1055,1062.58,1121.61,0,1442.07,576.829,1442.07,42.58837463,43.21379055,
MANI,R,24,164,0.2704,0.2301,0.2349,1716.17,1716.17,0,3432.33,762.741,2059.4,42.68386202,43.23588175,
MANI,R,24,165,0.2822,0.2239,0.2964,690.862,607.121,0,1054.47,667.833,871.087,42.81237749,43.38321026,
MANI,R,24,166,0.2726,0.2229,0,2425.88,2425.88,0,19407,1141.59,3881.4,42.62482514,43.29600753,
MANI,R,24,167,0.2757,0.2503,0.2068,327.783,293.537,0,364.204,446.977,345.035,42.66401188,43.02282565,
MANI,R,24,168,0.2794,0.239,0.2654,631.097,575.412,0,1150.82,674.621,674.621,42.8594883,43.27813549,
MANI,R,24,169,0.2793,0.2359,0,598.576,598.576,0,940.619,790.12,897.864,42.79184935,43.18401587,
MANI,R,24,170,0.2698,0.2396,0.2501,851.25,851.25,0,1135,1075.26,1135,42.63721552,43.14103877,
MANI,R,24,171,0.2802,0.2356,0,828.583,795.44,0,1169.76,584.882,1169.76,42.73221524,43.28486666,
MANI,R,24,172,0.2818,0.2416,0.3105,1197.18,1197.18,0,1850.18,565.333,1696,42.57835123,43.14605103,
MANI,R,24,173,0.2928,0.2425,0.2757,1342.33,1118.61,0,3355.83,559.306,1830.45,42.87682658,43.31274695,
MANI,R,24,174,0.284,0.2293,0,844.478,882.864,0,1294.87,647.433,1213.94,42.78261875,43.40748003,
MANI,R,24,175,0.2858,0.2404,0.1569,422.696,341.123,0,498.564,381.255,405.083,42.77127173,43.10791792,
MANI,R,24,176,0.281,0.24,0,1023.74,884.136,0,1768.27,720.407,1144.18,42.892741,43.28863509,
MANI,R,24,177,0.2638,0.2319,0.335,1245.81,1245.81,0,1812.09,738.259,1812.09,42.74694345,43.17902648,
MANI,R,24,178,0.2777,0.2432,0,1564.23,1452.5,0,2541.88,462.159,2259.44,42.49818032,43.17148756,
MANI,R,24,179,0.2749,0.2328,0,1114.89,1056.21,0,1672.33,608.121,1543.69,42.71172802,43.36307068,
MANI,R,24,180,0.2705,0.2109,0.2303,2247.22,2247.22,0,2528.12,577.857,2528.12,42.53517831,43.21139129,
MANI,R,24,181,0.2678,0.2223,0,1107.5,1107.5,0,1423.93,463.605,1423.93,42.84602618,43.3967071,
MANI,R,24,182,0.2883,0.2296,0,845.087,845.087,0,2429.62,883.5,1295.8,42.91626675,43.4596266,
MANI,R,24,183,0.2932,0.246,0,288.746,261.432,0,403.042,394.816,317.148,42.7907553,43.19089568,
MANI,R,24,184,0.2881,0.2504,0,698.679,611.344,0,815.125,528.73,674.586,43.06364285,43.31916343,
MANI,R,24,185,0.2756,0.2271,0.2334,856.174,820.5,0,937.714,518.211,937.714,42.89392436,43.36548495,
MANI,R,24,186,0.2862,0.2386,0.222,1848.73,1848.73,0,2542,782.154,2033.6,42.57724703,43.2734999,
MANI,R,24,187,0.2733,0.2353,0.1687,1264.44,1011.55,0,5057.75,722.536,2528.88,42.7068878,43.44570864,
MANI,R,24,188,0.2823,0.2403,0,1134.72,851.042,0,1856.82,618.939,1458.93,42.46453089,43.19871745,
MANI,R,24,189,0.2756,0.23,0,1530.69,1421.36,0,3316.5,621.844,2487.38,42.80917073,43.34127422,
MANI,R,24,190,0.2753,0.2275,0.2861,621.032,583.394,0,1132.47,493.641,740.462,42.82356976,43.47358171,
MANI,R,24,191,0.2863,0.2352,0,287.567,263.932,0,338.018,458.738,321.117,42.52265922,43.2353923,
MANI,R,24,192,0.2646,0.2344,0,629.613,574.059,0,975.9,591.455,780.72,42.69728229,43.26341069,
MANI,R,24,193,0.2852,0.2395,0,987.55,897.773,0,1410.79,705.393,1234.44,42.60858051,43.37577965,
MANI,R,24,194,0.2736,0.2364,0.2947,1123.56,1264,0,20224,1011.2,1555.69,42.4373406,43.2931664,
MANI,R,24,195,0.2984,0.2432,0,499.875,487.683,0,714.107,454.432,645,42.4881403,43.41742673,
MANI,R,24,196,0.2899,0.2257,0.0984,978.429,978.429,0,1712.25,1369.8,1580.54,42.21734447,43.16347268,
MANI,R,24,197,0.2855,0.2423,0,1090.39,1033,0,1401.93,817.792,1401.93,42.72236403,43.35692176,
MANI,R,24,198,0.3076,0.2414,0,448.884,448.884,0,804.25,402.125,665.586,42.76153432,43.44856464,
MANI,R,24,199,0.279,0.2332,0.2175,328.085,312.21,0,450.163,403.271,339.596,42.58941203,43.27062439,
MANI,R,24,200,0.2816,0.2467,0,888.682,698.25,0,1303.4,425.022,931,42.63989519,43.24832473,
MANI,R,24,201,0.2893,0.2209,0,1150.35,977.8,0,1629.67,514.632,1629.67,42.65555999,43.37260007,
MANI,R,24,202,0.3084,0.2523,0,611.727,630.844,0,961.286,517.615,841.125,42.37744518,43.27216949,
MANI,R,24,203,0.2937,0.2221,0.1964,794.84,794.84,0,946.238,422.787,903.227,42.37758881,43.36093633,
MANI,R,24,204,0.2848,0.2348,0,1057.21,1004.35,0,2231.89,873.348,2231.89,42.16020071,43.15436357,
MANI,R,24,205,0.2729,0.2132,0,3252.33,2168.22,0,9757,696.929,6504.67,42.57555236,43.39168906,
MANI,R,24,206,0.2987,0.2245,0.136,1060.78,1060.72,0,1468.77,415.087,1363.86,42.67219725,43.58657809,
MANI,R,24,207,0.3415,0.2706,0.2197,179.308,201.958,0,325.186,290.697,259.27,42.36429665,43.22766112,
MANI,R,24,208,0.3131,0.2311,0,857.13,821.417,0,1232.12,428.565,1037.58,42.36760589,43.34310056,
MANI,R,24,209,0.2879,0.2313,0.2162,2006.8,1543.69,0,6689.33,668.933,5017,42.43365129,43.45829016,
MANI,R,24,210,0.3038,0.2314,0,593.147,576.2,0,840.292,530.711,746.926,42.37561505,43.41077625,
MANI,R,24,211,0.3103,0.237,0,838.167,1183.29,0,2235.11,529.368,1117.56,42.25321983,43.38934394,
MANI,R,24,212,0.2885,0.2334,0,947.571,947.571,0,1530.69,829.125,1530.69,42.15572495,43.22758603,
MANI,R,24,213,0.2854,0.2312,0.1687,767.84,767.84,0,1279.73,661.931,959.8,42.65246354,43.51635767,
MANI,R,24,214,0.3129,0.2108,0,880.238,770.208,0,2053.89,660.179,1320.36,42.71406977,43.88937033,
MANI,R,24,215,0.3241,0.2506,0,321.102,321.102,0,411.848,861.136,394.688,42.90928129,43.39609985,
MANI,R,24,216,0.3003,0.2434,0,1265.13,1116.29,0,2711,441.326,1725.18,42.84216201,43.45720908,
MANI,R,24,217,0.2841,0.2228,0,2162.89,2162.89,0,9733,1081.44,3893.2,42.84238232,43.62854502,
MANI,R,24,218,0.3087,0.2327,0,449.837,449.837,0,644.767,623.968,522.784,42.66094056,43.69654834,
MANI,R,24,219,0.3136,0.2446,0,159.273,200.75,0,283.412,301.125,194.667,42.42283716,43.51128572,
MANI,R,24,220,0.3276,0.2499,0,318.656,388.76,0,809.917,273.775,404.958,42.19040424,43.2375437,
MANI,R,24,221,0.2766,0.2997,0,140.154,140.154,0,165.636,151.833,151.833,41.02221231,41.64978046,
MANI,R,24,222,0.3384,0.2266,0,185.622,242.547,0,371.245,168.435,284.234,42.7826,0,0
MANI,R,24,223,0.3554,0.2728,0,100.022,101.661,0,180.621,232.55,111.401,42.5801,0,0
MANI,R,24,224,0.2906,0.2303,0,1326.14,1237.73,0,1687.82,364.039,1547.17,42.6176,0,0
MANI,R,24,225,0.2877,0.2397,0,1403,1227.62,0,3928.4,633.613,2455.25,42.6211,0,0
MANI,R,24,226,0.3411,0.2295,0,455.581,445.227,0,816.25,435.333,725.556,42.5549,0,0
MANI,R,24,227,0.3672,0.2787,,114.275,146.8,0,229.928,247.844,145.679,42.459,43.433,0
MANI,R,24,228,0.3663,0.2621,,153.312,175.817,0,407.745,255.52,166.643,42.459,43.433,0
MANI,R,24,229,0.3227,0.245,,221.631,244.961,0,531.914,320.983,290.891,42.459,43.433,0
MANI,R,24,230,0.3276,0.2359,,246.08,275.463,0,450.146,354.923,369.12,42.459,43.433,0
MANI,R,24,231,0.3278,0.2872,,143.149,149.197,0,192.6,192.6,168.143,42.459,43.433,0
MANI,R,24,232,0.3162,0.2549,,217.464,222.768,0,521.914,338.278,304.45,42.459,43.433,0
MANI,R,24,232,0.3162,0.2549,,217.464,222.768,0,521.914,338.278,304.45,42.459,43.433,0
MANI,R,24,233,0.2965,0.2331,,1392.462,1206.8,0,2262.75,624.207,2011.333,42.459,43.433,0
MANI,R,24,234,0.3146,0.2310,,1351.071,2364.375,0.000,6305.000,610.161,6305.000,42.459,43.433,0.000
ROPA,C,24,105,0.266,0.2366,0.1879,601.9,479.207,4160,1805.7,167.194,902.85,44.39425877,,45.67238645
ROPA,C,24,106,0.2621,0.2367,0.2023,803.8,612.219,2135.5,2344.42,214.756,1278.77,44.49019162,,45.32921493
ROPA,C,24,107,0.2685,0.2443,0.1908,795.268,492.524,0,2508.15,232.9,1304.24,44.43437633,,45.44282359
ROPA,C,24,108,0.2416,0.2345,0.194,506.294,401.961,5321,1518.88,168.765,832.935,44.30202117,,45.40345735
ROPA,C,24,109,0.2909,0.2384,0.1996,496.547,374.345,737.133,1255.97,235.928,656.969,44.29257654,,45.44233306
ROPA,C,24,110,0.2789,0.2277,0.199,841.345,440.681,5617.2,2323.71,435.696,1394.23,44.24143936,,45.36333606
ROPA,C,24,111,0.2933,0.2399,0.2048,1082,574.611,9334.67,2562.63,423.391,1872.69,44.26713372,,45.42951657
ROPA,C,24,112,0.2694,0.2503,0.1986,771.113,401.46,3467,2656.06,359.466,1328.03,44.36774147,,45.53782703
ROPA,C,24,113,0.2691,0.2374,0.1914,750.359,420.292,3481.12,3201.53,333.493,1372.09,44.47963242,,45.67799196
ROPA,C,24,114,0.2755,0.2122,0.1995,846.754,577.371,1650.41,2298.33,371.269,1419.56,44.47087327,,45.69736748
ROPA,C,24,115,0.2747,0.2231,0.2012,626.128,401.654,1644.24,1684.07,269.823,996.694,44.30624242,,45.45829072
ROPA,C,24,116,0.2788,0.2333,0.2093,421.781,360.772,436.81,1265.34,190.806,593.617,44.24988771,,45.41106754
ROPA,C,24,117,0.2738,0.2375,0.2065,740.277,440.87,3479.75,2405.9,312.455,1374.8,44.2154554,,45.34179925
ROPA,C,24,118,0.2507,0.2396,0.1943,1004.69,457.289,6911.75,2836.76,280.378,1662.93,44.3151377,,45.48063711
ROPA,C,24,119,0.2789,0.2315,0.195,1193.7,668.733,3076.22,4340.73,468.118,2076,44.41642341,,45.5944974
ROPA,C,24,120,0.2693,0.24,0.1963,961.72,562.611,4638.67,4371.45,390.943,2404.3,44.55123878,,45.72388049
ROPA,C,24,121,0.263,0.2207,0.1915,1175.9,582.971,5561.6,3013.25,263.454,2096.17,44.47752623,,45.66471963
ROPA,C,24,122,0.2575,0.2351,0.2013,924.943,495.405,7053.75,3770.92,371.379,1885.46,44.33639003,,45.47215647
ROPA,C,24,123,0.2574,0.223,0.1957,874.255,395.519,6879.25,3205.6,213.707,1658.07,44.31978277,,45.48304999
ROPA,C,24,124,0.2641,0.2349,0.1994,1034.19,460.356,27891,5400.78,282.599,1869.5,44.23931173,,45.38573477
ROPA,C,24,125,0.2356,0.2321,0.1864,1024.17,395.385,27576,4813.6,270.427,1552.77,44.30521389,,45.4774245
ROPA,C,24,126,0.2681,0.2199,0.196,1161.34,500.575,6898,2975.94,311.209,1904.6,44.42308446,,45.59628999
ROPA,C,24,127,0.2515,0.2272,0.1911,1101.95,584.824,6875,3644.92,283.737,1895.36,44.48378663,,45.67750027
ROPA,C,24,128,0.2679,0.2364,0.1924,1233.28,612.273,13946.5,3006.12,310.31,2004.08,44.41941139,,45.60292769
ROPA,C,24,129,0.2577,0.2311,0.1972,726.463,430.75,2153.62,2561.74,265.973,1570.1,44.22701777,,45.39901078
ROPA,C,24,130,0.2677,0.2315,0.2007,873.164,707.172,1618.59,2182.91,242.545,1656,44.23821135,,45.36279061
ROPA,C,24,131,0.2567,0.1972,0.2036,1275.82,927.136,3510.5,2851.82,510.326,1939.24,44.26295491,,45.39936285
ROPA,C,24,132,0.2445,0.2224,0.2024,1778.26,971.571,3944.29,2824.29,277.532,2286.33,44.27610658,,45.45676782
ROPA,C,24,133,0.2872,0.2363,0.197,1073.75,591.939,2309.25,4724.5,349.963,2624.72,44.40793502,,45.59200332
ROPA,C,24,134,0.2833,0.2304,0.1972,1355.69,859.739,5535,3389.21,412.6,2259.48,44.45352816,,45.65025824
ROPA,C,24,135,0.2605,0.2374,0.1992,1004.1,515.538,4681.83,3012.31,315.013,1927.88,44.41843136,,45.61641164
ROPA,C,24,136,0.267,0.2347,0.198,939.269,481.535,3517,3488.71,301.494,1808.96,44.31191254,,45.49685546
ROPA,C,24,137,0.2509,0.2318,0.1999,809.333,362.456,6975,2312.38,441.455,1387.43,44.23690561,,45.40570784
ROPA,C,24,138,0.2625,0.2204,0.2055,935.212,423.122,3985.43,4863.1,313.748,1621.03,44.18664778,,45.33354591
ROPA,C,24,139,0.2619,0.2199,0.1967,827.136,424.776,2544.27,2323.86,338.896,1435.32,44.2630183,,45.42174239
ROPA,C,24,140,0.2633,0.2382,0.1908,932.314,422.277,3957.29,2971.75,319.114,1533.81,44.39720537,,45.56030744
ROPA,C,24,141,0.2555,0.2312,0.1921,938.42,449.744,9194,2469.53,302.716,1804.65,44.46101922,,45.64677589
ROPA,C,24,142,0.2436,0.2267,0.1914,1072.41,446.86,6992.75,2775.65,362.969,1685.21,44.40803048,,45.58471875
ROPA,C,24,143,0.2563,0.2288,0.2051,734.955,364.947,2844,4476.55,468.971,1641.4,44.25710222,,45.45401596
ROPA,C,24,144,0.2581,0.2285,0.204,627.256,310.284,1758.56,2575.05,326.173,1193.32,44.22613026,,45.37893054
ROPA,C,24,145,0.2673,0.2145,0.2015,728.529,440.085,1603.11,2477,252.755,1415.43,44.23643301,,45.34878911
ROPA,C,24,146,0.254,0.2248,0.201,1059.49,485.163,3616.75,3319.73,461.074,1844.3,44.32831194,,45.44698179
ROPA,C,24,147,0.2471,0.2302,0.1996,1041.62,447.822,14402,3765.85,328.564,1748.43,44.33432193,,45.46882224
ROPA,C,24,148,0.2544,0.2386,0.1997,1112.19,493.667,7142.75,3985.33,351.647,1992.67,44.37871878,,45.52043045
ROPA,C,24,149,0.2552,0.2303,0.1912,923.434,359.679,2618.18,3058.88,342.252,1359.5,44.32443695,,45.48753341
ROPA,C,24,150,0.2457,0.2313,0.2009,916.537,470.545,2878.9,2749.61,366.615,1596.55,44.35576609,,45.53477581
ROPA,C,24,151,0.2344,0.2314,0.2103,827.883,357.421,3662.5,3311.53,365.243,1774.04,44.23063767,,45.37327624
ROPA,C,24,152,0.2561,0.2341,0.1982,1315.5,508.902,9708,4165.75,499.89,2173.43,44.25383743,,45.36046759
ROPA,C,24,153,0.2533,0.2231,0.2035,1130.93,483.674,2896.3,6220.12,473.914,1777.18,44.33953963,,45.45099068
ROPA,C,24,154,0.2528,0.2327,0.1988,1163.69,516.103,7186.75,3491.07,325.833,2036.46,44.35040713,,45.48696529
ROPA,C,24,155,0.252,0.2304,0.2011,1019.98,497.875,3503,3424.21,521.076,2084.3,44.31636078,,45.44125433
ROPA,C,24,156,0.2372,0.2347,0.206,1165,606.788,3211.78,4448.18,326.2,1881.92,44.34932285,,45.5041364
ROPA,C,24,157,0.242,0.238,0.2068,767.094,425.417,2389.5,2727.44,416.051,1487.7,44.38261975,,45.54364758
ROPA,C,24,158,0.24,0.2258,0.2088,943.321,592.486,1828.69,2173.74,442.442,1851.7,44.27750171,,45.40085418
ROPA,C,24,159,0.2529,0.2346,0.2099,1037.21,471.568,4148.14,2489.3,360.768,1843.93,44.27472683,,45.36538938
ROPA,C,24,160,0.2571,0.2375,0.2019,1039.79,695.533,1613.56,2772.78,509.286,1848.52,44.37338963,,45.49538742
ROPA,C,24,161,0.2632,0.2388,0.1962,1051.04,549.811,2421.33,3528.5,588.083,2058.29,44.3982979,,45.53655289
ROPA,C,24,162,0.2652,0.2262,0.2055,1376.51,605.312,4115.43,3441.29,391.691,2007.42,44.38126172,,45.50584826
ROPA,C,24,163,0.2545,0.233,0.1979,1534.06,745.185,4138.57,4909,570.814,3272.67,44.35371732,,45.54978776
ROPA,C,24,164,0.2639,0.2319,0.1994,1202.27,600.294,4813.83,4481.18,397.524,2464.65,44.34208633,,45.53331372
ROPA,C,24,165,0.2547,0.2031,0.2157,2139.13,1344.13,4148.29,4100,387.402,3280,44.21095683,,45.38816705
ROPA,C,24,166,0.2576,0.2278,0.2055,1417.11,744.214,4793.5,3815.31,486.265,3306.6,44.19508248,,45.31617243
ROPA,C,24,167,0.2441,0.2261,0.2009,1217.95,597.2,4147.71,4539.64,514.804,2080.67,44.33708454,,45.47186833
ROPA,C,24,168,0.2449,0.2411,0.2049,1499.82,854.292,3221.22,4949.4,853.345,3807.23,44.3820812,,45.53979792
ROPA,C,24,169,0.2456,0.244,0.2005,1169.19,608.515,2902.5,3273.73,577.718,2728.11,44.31833506,,45.44874109
ROPA,C,24,170,0.2476,0.2316,0.2047,1587.1,732.185,5568.8,2975.81,360.705,2267.29,44.35095452,,45.4903059
ROPA,C,24,171,0.2537,0.2242,0.2072,1032.21,524.949,2336.75,3234.27,630.052,1940.56,44.25665253,,45.39171509
ROPA,C,24,172,0.2604,0.2392,0.2239,1104.36,641.125,2807.6,3037,337.444,2112.7,44.1560726,,45.28518888
ROPA,C,24,173,0.2504,0.2353,0.2167,1400.71,645.875,7089.25,4085.42,422.629,2723.61,44.29039263,,45.36531058
ROPA,C,24,174,0.2347,0.2265,0.2031,1699.72,718.448,7114.25,5476.89,365.126,2594.32,44.28617803,,45.3922577
ROPA,C,24,175,0.2473,0.2295,0.2065,1203.67,561.778,5584.6,4377,397.909,1783.22,44.37176665,,45.48019834
ROPA,C,24,176,0.2664,0.2364,0.2041,1030.09,386.647,3952.14,3644.92,311.737,1822.46,44.39676988,,45.50170551
ROPA,C,24,177,0.2465,0.2236,0.2003,1182.97,529.514,5545.4,2628.83,415.079,2057.35,44.40140754,,45.5441572
ROPA,C,24,178,0.2532,0.2319,0.2079,1339.36,505.15,9337,6027.12,492.01,1928.68,44.24935579,,45.39783043
ROPA,C,24,179,0.2658,0.223,0.2126,1106.68,601.118,3532,2434.7,352.855,1623.13,44.14409307,,45.27466124
ROPA,C,24,180,0.2685,0.2184,0.2167,891.545,467.886,2188.31,2724.17,510.781,1581.77,44.28094551,,45.37232861
ROPA,C,24,181,0.2662,0.2379,0.2032,1170.64,590.743,3165.67,3511.93,423.853,2137.7,44.28337313,,45.4263326
ROPA,C,24,182,0.2601,0.2233,0.2002,1261.95,646.71,4651,4795.4,409.863,2397.7,44.36567025,,45.48707286
ROPA,C,24,183,0.2563,0.2325,0.1983,1180.67,577.324,5519.6,3373.36,276.181,2053.35,44.36847357,,45.49058572
ROPA,C,24,184,0.2593,0.2264,0.1989,1379.5,740.115,3951.43,3908.58,400.88,2131.95,44.37841677,,45.5462289
ROPA,C,24,185,0.2344,0.2109,0.1974,1535.9,508.333,27788,5951.62,387.098,2800.76,44.27648941,,45.41655693
ROPA,C,24,186,0.2315,0.228,0.2099,1224.55,532,9411.33,3767.85,612.275,2040.92,44.120518,,45.28762569
ROPA,C,24,187,0.2445,0.2323,0.2033,1113.25,529.41,4048,2881.35,408.192,2129.7,44.22356929,,45.34107748
ROPA,C,24,188,0.246,0.215,0.1992,1429.18,728.107,3525.62,3737.85,368.121,2557.47,44.32897445,,45.49277006
ROPA,C,24,189,0.2525,0.2279,0.197,1074.29,538.947,9287.67,3453.07,352.869,1933.72,44.34023904,,45.46673723
ROPA,C,24,190,0.2417,0.2186,0.1965,1131.88,451.773,27661,3169.27,293.451,1828.42,44.33491173,,45.47722919
ROPA,C,24,191,0.2565,0.2192,0.1955,939.02,480.625,6931.5,4268.27,460.304,2041.35,44.37262558,,45.53169888
ROPA,C,24,192,0.2277,0.2014,0.1941,1057.58,407.204,27638,3965.92,366.085,1586.37,44.22937071,,45.38532986
ROPA,C,24,193,0.2596,0.2197,0.2081,1009.71,429.125,4644.67,3029.12,457.226,1864.08,44.17922353,,45.35330392
ROPA,C,24,194,0.2476,0.2211,0.2016,1083.49,507.825,4740.67,6094.62,529.967,2708.72,44.24850639,,45.35924091
ROPA,C,24,195,0.2648,0.2289,0.1949,1155.79,548.054,9421.67,2554.89,453.673,1733.68,44.28532107,,45.43609225
ROPA,C,24,196,0.2507,0.226,0.1911,927.365,441.63,3488.5,2679.06,395.27,1555.58,44.3684269,,45.49178578
ROPA,C,24,197,0.2413,0.2374,0.1941,1162.37,490.39,9183.67,3177.13,541.557,1906.28,44.38571325,,45.52553886
ROPA,C,24,198,0.2489,0.2232,0.1974,937.64,378.412,3940.43,3125.47,384.279,1616.62,44.36338774,,45.53222335
ROPA,C,24,199,0.2459,0.2147,0.1986,840.175,386.615,3087.33,2394.5,435.364,1294.32,44.22573302,,45.38568859
